Temperature,x-acc,y-acc,z-acc,Pressure,Load,Flow,,,Nitrogen,,,Frequency,,,Failure Alert,Diagnostic Code
210,160,221,112,194,145,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
224,176,182,198,210,221,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
159,124,97,99,102,111,-1,-1,1,-1,-1,1,-1,-1,1,1,4
131,165,177,176,254,85,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
299,114,192,168,220,231,-1,1,-1,-1,1,-1,1,-1,-1,1,5
163,200,260,152,172,265,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
156,121,132,135,135,114,-1,-1,1,-1,-1,1,-1,-1,1,1,4
131,206,187,195,148,141,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
158,208,184,276,150,175,-1,1,-1,-1,1,-1,1,-1,-1,1,5
107,88,126,88,124,111,-1,-1,1,-1,-1,1,-1,-1,1,1,4
121,106,144,137,141,123,-1,-1,1,-1,-1,1,-1,-1,1,1,4
215,162,172,159,218,133,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
120,152,77,114,95,151,-1,-1,1,-1,-1,1,-1,-1,1,1,4
216,185,115,148,152,219,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
136,120,141,181,189,152,-1,1,-1,-1,1,-1,1,-1,-1,1,3
274,220,189,178,220,252,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
206,264,166,254,214,181,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
164,136,140,192,197,54,-1,1,-1,-1,1,-1,1,-1,-1,1,3
150,218,173,202,161,191,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
75,83,128,70,117,108,-1,-1,1,-1,-1,1,-1,-1,1,1,4
211,186,220,225,156,231,-1,1,-1,-1,1,-1,1,-1,-1,1,5
222,191,222,207,220,195,-1,1,-1,-1,1,-1,1,-1,-1,1,5
187,231,138,179,224,183,-1,1,-1,-1,1,-1,1,-1,-1,1,5
127,241,122,177,129,99,-1,1,-1,-1,1,-1,1,-1,-1,1,5
166,181,194,157,173,236,-1,1,-1,-1,1,-1,1,-1,-1,1,3
249,223,148,207,243,164,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
234,146,193,166,56,220,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
108,144,127,263,170,162,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
156,250,101,144,188,139,-1,1,-1,-1,1,-1,1,-1,-1,1,5
221,168,167,143,197,158,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
167,158,139,159,68,97,-1,-1,1,-1,-1,1,-1,-1,1,1,4
167,205,251,183,158,227,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
266,229,220,236,271,265,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
104,144,97,135,115,189,-1,-1,1,-1,-1,1,-1,-1,1,1,4
253,224,250,238,262,233,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
168,190,222,229,146,188,-1,1,-1,-1,1,-1,1,-1,-1,1,5
221,221,278,231,199,247,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
205,226,168,98,126,151,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
166,242,344,346,181,259,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
118,82,109,64,104,87,-1,-1,1,-1,-1,1,-1,-1,1,1,4
123,90,150,109,168,104,-1,-1,1,-1,-1,1,-1,-1,1,1,4
150,226,167,161,215,170,-1,1,-1,-1,1,-1,1,-1,-1,1,5
198,191,161,143,244,136,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
141,234,228,212,176,231,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
87,128,75,237,183,182,-1,1,-1,-1,1,-1,1,-1,-1,1,3
241,220,82,217,202,131,-1,1,-1,-1,1,-1,1,-1,-1,1,5
209,256,283,286,184,269,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
219,270,161,153,232,145,-1,1,-1,-1,1,-1,1,-1,-1,1,5
178,290,160,213,181,246,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
217,174,167,185,178,228,-1,1,-1,-1,1,-1,1,-1,-1,1,5
157,160,204,174,208,216,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
203,241,207,197,228,176,-1,1,-1,-1,1,-1,1,-1,-1,1,5
257,230,262,238,272,246,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
205,151,235,191,209,192,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
168,146,141,176,176,236,-1,1,-1,-1,1,-1,1,-1,-1,1,3
168,162,156,179,149,171,-1,1,-1,-1,1,-1,1,-1,-1,1,3
160,143,101,145,175,241,-1,1,-1,-1,1,-1,1,-1,-1,1,3
129,123,96,112,106,146,-1,-1,1,-1,-1,1,-1,-1,1,1,4
166,108,149,121,147,83,-1,-1,1,-1,-1,1,-1,-1,1,1,4
121,145,122,243,241,144,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
194,195,199,220,185,199,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
234,157,153,160,191,197,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
268,179,210,199,261,187,-1,1,-1,1,-1,-1,1,-1,-1,-1,0
90,179,170,226,224,101,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
168,150,153,174,172,195,-1,1,-1,-1,1,-1,1,-1,-1,1,3
91,111,124,117,132,134,-1,-1,1,-1,-1,1,-1,-1,1,1,4
128,140,128,117,150,126,-1,-1,1,-1,-1,1,-1,-1,1,1,4
87,137,99,125,125,160,-1,-1,1,-1,-1,1,-1,-1,1,1,4
107,145,128,128,110,155,-1,-1,1,-1,-1,1,-1,-1,1,1,4
229,154,201,163,159,190,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
221,212,172,102,205,165,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
211,240,199,240,203,224,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
201,173,152,145,204,212,-1,1,-1,-1,1,-1,1,-1,-1,1,5
208,236,243,224,227,111,-1,1,-1,-1,1,-1,1,-1,-1,1,3
174,172,123,172,250,99,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
205,201,163,198,200,190,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
316,192,134,213,307,130,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
215,249,240,245,232,214,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
161,192,125,187,190,166,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
217,223,211,102,160,155,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
108,103,108,77,143,141,-1,-1,1,-1,-1,1,-1,-1,1,1,4
230,222,221,206,209,205,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
240,168,207,102,196,220,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
186,140,131,138,297,125,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
173,156,109,168,139,150,-1,1,-1,-1,1,-1,1,-1,-1,1,5
205,94,63,248,239,242,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
224,228,254,257,249,215,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
96,204,206,208,157,157,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
130,121,169,158,154,141,-1,-1,1,-1,-1,1,-1,-1,1,1,4
216,197,149,184,185,164,-1,1,-1,-1,1,-1,1,-1,-1,1,3
102,172,117,171,148,182,-1,-1,1,-1,-1,1,-1,-1,1,1,4
142,100,121,113,116,97,-1,-1,1,-1,-1,1,-1,-1,1,1,4
133,171,132,213,154,161,-1,-1,1,-1,-1,1,-1,-1,1,1,4
305,223,227,176,325,226,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
144,228,213,193,223,140,-1,1,-1,-1,1,-1,1,-1,-1,1,5
204,150,207,163,233,200,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
136,163,78,203,131,181,-1,-1,1,-1,-1,1,-1,-1,1,1,4
192,177,168,165,156,144,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
277,292,179,199,297,261,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
233,120,132,302,245,115,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
153,243,225,136,109,165,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
197,160,173,143,155,213,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
113,114,105,114,135,150,-1,-1,1,-1,-1,1,-1,-1,1,1,4
116,132,45,211,158,197,-1,1,-1,-1,1,-1,1,-1,-1,1,3
146,229,179,163,97,119,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
219,206,266,218,201,204,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
215,159,189,187,202,226,-1,1,-1,-1,1,-1,1,-1,-1,1,5
204,193,169,166,163,188,-1,1,-1,-1,1,-1,1,-1,-1,1,5
211,208,204,149,144,212,-1,1,-1,-1,1,-1,1,-1,-1,1,3
242,204,264,228,219,207,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
202,193,180,181,190,183,-1,1,-1,-1,1,-1,1,-1,-1,1,3
134,223,221,118,233,53,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
243,231,343,280,292,248,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
132,123,93,90,98,137,-1,-1,1,-1,-1,1,-1,-1,1,1,4
167,120,115,114,87,92,-1,-1,1,-1,-1,1,-1,-1,1,1,4
113,136,144,155,121,145,-1,-1,1,-1,-1,1,-1,-1,1,1,4
176,174,180,191,219,148,-1,1,-1,-1,1,-1,1,-1,-1,1,3
268,70,125,207,126,288,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
282,192,387,243,254,300,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
243,242,151,270,270,181,-1,1,-1,1,-1,-1,1,-1,-1,-1,0
240,216,156,192,226,253,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
168,141,99,116,81,110,-1,-1,1,-1,-1,1,-1,-1,1,1,4
243,232,218,233,307,221,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
218,222,151,148,170,231,-1,1,-1,-1,1,-1,1,-1,-1,1,3
116,126,106,128,115,115,-1,-1,1,-1,-1,1,-1,-1,1,1,4
192,267,233,189,186,254,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
173,161,167,192,187,154,-1,1,-1,-1,1,-1,1,-1,-1,1,3
132,133,88,120,102,127,-1,-1,1,-1,-1,1,-1,-1,1,1,4
122,119,84,188,203,239,-1,1,-1,-1,1,-1,1,-1,-1,1,3
170,219,246,178,170,230,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
183,188,212,140,222,194,-1,1,-1,-1,1,-1,1,-1,-1,1,5
138,134,104,158,118,139,-1,-1,1,-1,-1,1,-1,-1,1,1,4
195,235,183,189,179,169,-1,1,-1,-1,1,-1,1,-1,-1,1,3
167,175,134,228,209,141,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
167,211,184,215,198,165,-1,1,-1,-1,1,-1,1,-1,-1,1,5
194,244,146,189,187,198,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
130,176,140,212,193,121,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
244,136,118,197,132,296,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
293,153,116,84,190,210,-1,1,-1,-1,1,-1,1,-1,-1,1,5
145,181,253,204,129,211,-1,1,-1,-1,1,-1,1,-1,-1,1,5
217,215,154,220,209,219,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
267,164,178,245,248,182,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
142,134,115,157,133,159,-1,-1,1,-1,-1,1,-1,-1,1,1,4
200,195,168,218,187,165,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
249,281,276,271,265,278,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
260,215,187,199,225,244,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
150,146,82,123,102,158,-1,-1,1,-1,-1,1,-1,-1,1,1,4
126,126,131,143,136,131,-1,-1,1,-1,-1,1,-1,-1,1,1,4
242,243,133,205,190,264,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
159,215,205,216,203,208,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
153,148,177,168,159,150,-1,1,-1,-1,1,-1,1,-1,-1,1,3
251,155,180,171,202,237,-1,1,-1,-1,1,-1,1,-1,-1,1,5
130,75,81,184,204,147,-1,1,-1,-1,1,-1,1,-1,-1,1,3
203,253,217,170,217,249,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
173,143,126,156,81,113,-1,-1,1,-1,-1,1,-1,-1,1,1,4
197,82,166,206,136,203,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
202,143,171,155,200,222,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
175,150,113,146,145,153,-1,1,-1,-1,1,-1,1,-1,-1,1,5
202,271,254,172,190,270,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
247,142,251,172,231,279,-1,1,-1,-1,1,-1,1,-1,-1,1,5
263,155,179,147,89,259,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
228,219,176,221,222,188,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
162,140,109,195,177,186,-1,1,-1,-1,1,-1,1,-1,-1,1,3
112,125,125,120,142,123,-1,-1,1,-1,-1,1,-1,-1,1,1,4
170,151,210,168,193,206,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
96,113,106,77,86,89,-1,-1,1,-1,-1,1,-1,-1,1,1,4
163,167,221,179,153,140,-1,1,-1,-1,1,-1,1,-1,-1,1,3
177,183,214,154,152,186,-1,1,-1,-1,1,-1,1,-1,-1,1,3
92,129,74,59,105,154,-1,-1,1,-1,-1,1,-1,-1,1,1,4
236,183,174,110,81,165,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
293,277,285,227,268,289,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
302,224,216,186,301,286,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
188,242,276,270,146,224,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
247,252,239,219,231,205,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
123,134,141,112,133,107,-1,-1,1,-1,-1,1,-1,-1,1,1,4
218,200,270,240,203,210,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
117,109,156,102,121,88,-1,-1,1,-1,-1,1,-1,-1,1,1,4
215,187,237,230,215,169,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
102,143,167,162,120,162,-1,1,-1,-1,1,-1,1,-1,-1,1,3
271,180,258,150,243,276,-1,1,-1,-1,1,-1,1,-1,-1,1,5
264,224,247,101,160,252,-1,1,-1,-1,1,-1,1,-1,-1,1,3
190,193,136,200,234,148,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
188,156,84,171,94,106,-1,-1,1,-1,-1,1,-1,-1,1,1,4
275,296,239,239,327,263,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
157,80,144,88,151,95,-1,-1,1,-1,-1,1,-1,-1,1,1,4
226,199,103,162,174,241,-1,1,-1,-1,1,-1,1,-1,-1,1,3
92,150,98,145,141,158,-1,-1,1,-1,-1,1,-1,-1,1,1,4
168,121,160,126,153,90,-1,-1,1,-1,-1,1,-1,-1,1,1,4
135,192,210,185,155,140,-1,1,-1,-1,1,-1,1,-1,-1,1,3
278,166,260,208,172,287,-1,1,-1,-1,1,-1,1,-1,-1,1,5
241,200,167,206,252,228,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
159,132,121,214,167,183,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
260,107,133,180,121,281,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
151,168,208,162,162,219,-1,1,-1,-1,1,-1,1,-1,-1,1,3
200,239,243,275,213,228,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
191,190,235,187,192,240,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
265,54,106,179,184,263,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
168,191,293,299,184,228,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
230,229,218,81,101,217,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
186,217,267,152,184,228,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
253,244,337,253,239,263,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
140,213,173,193,188,192,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
122,243,116,167,188,123,-1,1,-1,-1,1,-1,1,-1,-1,1,5
236,219,199,223,205,254,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
103,200,196,173,237,94,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
198,225,169,187,211,186,-1,1,-1,-1,1,-1,1,-1,-1,1,5
200,253,260,112,122,304,-1,1,-1,-1,1,-1,1,-1,-1,1,3
174,185,96,193,119,156,-1,-1,1,-1,-1,1,-1,-1,1,1,4
289,236,188,209,298,199,-1,1,-1,1,-1,-1,1,-1,-1,-1,0
222,172,217,146,187,234,-1,1,-1,-1,1,-1,1,-1,-1,1,5
188,209,144,251,198,187,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
185,228,177,205,218,192,-1,1,-1,1,-1,-1,1,-1,-1,-1,0
104,176,130,152,152,177,-1,-1,1,-1,-1,1,-1,-1,1,1,4
175,142,124,156,139,289,-1,1,-1,-1,1,-1,1,-1,-1,1,3
173,124,233,273,133,231,-1,1,-1,-1,1,-1,1,-1,-1,1,5
237,208,167,178,202,202,-1,1,-1,-1,1,-1,1,-1,-1,1,5
214,187,132,192,200,76,-1,1,-1,-1,1,-1,1,-1,-1,1,3
180,222,171,211,188,211,-1,1,-1,-1,1,-1,1,-1,-1,1,3
245,183,225,210,218,236,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
226,172,129,203,230,147,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
235,134,196,184,196,236,-1,1,-1,-1,1,-1,1,-1,-1,1,5
229,133,155,149,215,220,-1,1,-1,-1,1,-1,1,-1,-1,1,5
155,92,127,145,192,55,-1,1,-1,-1,1,-1,1,-1,-1,1,3
235,218,178,136,181,205,-1,1,-1,-1,1,-1,1,-1,-1,1,3
191,199,55,173,160,132,-1,1,-1,-1,1,-1,1,-1,-1,1,5
140,164,224,203,156,201,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
165,80,168,93,102,49,-1,-1,1,-1,-1,1,-1,-1,1,1,4
180,198,231,155,228,199,-1,1,-1,-1,1,-1,1,-1,-1,1,5
209,204,172,163,175,182,-1,1,-1,-1,1,-1,1,-1,-1,1,3
248,176,125,249,263,150,-1,1,-1,1,-1,-1,1,-1,-1,-1,0
265,189,155,86,137,239,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
206,206,143,228,190,208,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
125,122,121,88,108,101,-1,1,-1,-1,-1,1,-1,-1,1,1,4
195,194,204,183,179,191,-1,1,-1,-1,1,-1,1,-1,-1,1,3
230,196,195,109,76,250,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
227,250,271,280,219,308,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
104,213,163,193,150,140,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
241,189,285,238,220,246,-1,1,-1,-1,1,-1,1,-1,-1,1,5
235,205,158,184,245,208,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
102,79,151,103,165,129,-1,-1,1,-1,-1,1,-1,-1,1,1,4
218,196,209,147,194,212,-1,1,-1,-1,1,-1,1,-1,-1,1,3
283,281,267,235,281,271,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
114,128,141,111,137,130,-1,-1,1,-1,-1,1,-1,-1,1,1,4
261,124,208,202,160,253,-1,1,-1,-1,1,-1,1,-1,-1,1,5
227,199,153,169,208,231,-1,1,-1,-1,1,-1,1,-1,-1,1,3
222,166,293,192,241,253,-1,1,-1,-1,1,-1,1,-1,-1,1,5
291,195,167,152,273,239,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
240,166,123,153,170,155,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
193,224,213,179,148,228,-1,1,-1,-1,1,-1,1,-1,-1,1,3
116,121,121,141,202,156,-1,-1,1,-1,-1,1,-1,-1,1,1,4
247,201,202,189,206,253,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
174,183,137,223,196,137,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
113,181,167,205,198,150,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
160,109,109,254,297,149,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
184,140,124,175,202,200,-1,1,-1,-1,1,-1,1,-1,-1,1,3
192,133,121,180,230,132,-1,1,-1,-1,1,-1,1,-1,-1,1,3
23,153,192,283,176,124,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
146,191,210,177,150,157,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
131,115,131,111,153,102,-1,-1,1,-1,-1,1,-1,-1,1,1,4
141,148,166,211,265,186,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
202,136,230,171,155,251,-1,1,-1,-1,1,-1,1,-1,-1,1,5
188,197,224,154,189,188,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
113,193,217,184,173,160,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
177,245,324,308,203,256,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
180,175,280,241,188,258,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
238,185,203,189,264,184,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
124,117,74,79,101,133,-1,-1,1,-1,-1,1,-1,-1,1,1,4
160,158,108,203,207,111,-1,1,-1,-1,1,-1,1,-1,-1,1,3
218,156,207,199,158,207,-1,1,-1,-1,1,-1,1,-1,-1,1,5
175,213,166,147,159,173,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
208,160,140,240,232,140,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
194,169,227,169,230,215,-1,1,-1,-1,1,-1,1,-1,-1,1,5
182,181,134,153,157,192,-1,1,-1,-1,1,-1,1,-1,-1,1,3
176,193,163,210,175,211,-1,1,-1,-1,1,-1,1,-1,-1,1,3
230,224,287,167,190,145,-1,1,-1,-1,1,-1,1,-1,-1,1,3
198,222,176,264,221,145,-1,1,-1,1,-1,-1,1,-1,-1,-1,0
208,172,169,158,175,168,-1,1,-1,-1,1,-1,1,-1,-1,1,3
184,252,186,189,166,246,-1,1,-1,-1,1,-1,1,-1,-1,1,3
157,194,142,193,166,223,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
270,238,245,206,261,234,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
200,110,203,156,204,212,-1,1,-1,-1,1,-1,-1,1,-1,1,5
184,186,233,139,184,204,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
228,148,141,233,236,118,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
207,202,253,147,172,113,-1,1,-1,-1,1,-1,1,-1,-1,1,3
215,237,160,188,166,177,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
185,173,180,254,135,208,-1,1,-1,-1,1,-1,1,-1,-1,1,5
163,260,255,103,126,128,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
154,129,126,210,244,127,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
186,220,347,313,154,282,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
198,183,180,133,150,163,-1,1,-1,-1,1,-1,1,-1,-1,1,3
121,156,107,171,156,182,-1,-1,1,-1,-1,1,-1,-1,1,1,4
174,162,240,201,159,193,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
98,149,138,131,46,129,-1,-1,1,-1,-1,1,-1,-1,1,1,4
175,207,141,224,143,192,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
123,160,168,214,154,137,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
187,235,158,224,161,200,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
212,263,198,228,190,208,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
183,206,198,258,162,232,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
151,228,140,184,147,160,-1,1,-1,-1,1,-1,1,-1,-1,1,5
256,249,256,253,250,261,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
233,205,250,205,210,199,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
188,101,150,218,139,215,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
147,143,120,205,276,141,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
201,205,160,182,188,182,-1,1,-1,-1,1,-1,1,-1,-1,1,5
188,163,157,159,195,188,-1,1,-1,-1,1,-1,1,-1,-1,1,5
188,248,314,325,205,268,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
203,166,241,258,220,213,-1,1,-1,-1,1,-1,1,-1,-1,1,5
147,143,175,219,183,171,-1,1,-1,-1,1,-1,1,-1,-1,1,5
126,223,182,140,100,244,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
139,129,127,153,176,108,-1,-1,1,-1,-1,1,-1,-1,1,1,4
191,171,169,182,176,175,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
226,199,193,173,200,216,-1,1,-1,-1,1,-1,1,-1,-1,1,5
154,176,173,164,134,118,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
125,75,171,82,111,68,-1,-1,1,-1,-1,1,-1,-1,1,1,4
226,135,149,148,138,247,-1,1,-1,-1,1,-1,1,-1,-1,1,5
139,211,172,157,155,144,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
248,190,235,178,200,204,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
216,163,227,221,168,249,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
213,206,274,210,170,267,-1,1,-1,-1,1,-1,1,-1,-1,1,5
279,143,253,201,212,279,-1,1,-1,-1,1,-1,1,-1,-1,1,5
200,192,193,180,180,193,-1,1,-1,-1,1,-1,1,-1,-1,1,3
262,202,116,157,243,215,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
129,126,190,209,180,174,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
117,143,84,120,90,148,-1,-1,1,-1,-1,1,-1,-1,1,1,4
167,122,110,144,162,133,-1,-1,1,-1,-1,1,-1,-1,1,1,4
264,230,184,129,147,330,-1,1,-1,-1,1,-1,1,-1,-1,1,3
164,197,227,144,57,134,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
221,189,184,133,276,194,-1,1,-1,-1,1,-1,1,-1,-1,1,5
190,226,232,197,198,113,-1,1,-1,-1,1,-1,1,-1,-1,1,3
172,181,279,194,154,237,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
143,195,212,193,46,194,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
198,231,274,164,174,21,-1,1,-1,-1,1,-1,1,-1,-1,1,3
91,229,149,168,164,112,-1,1,-1,-1,1,-1,1,-1,-1,1,5
211,205,194,238,209,186,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
156,199,167,199,152,132,-1,1,-1,-1,1,-1,1,-1,-1,1,5
198,184,201,226,219,177,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
164,188,206,241,204,173,-1,1,-1,-1,1,-1,1,-1,-1,1,5
139,160,121,128,69,123,-1,-1,1,-1,-1,1,-1,-1,1,1,4
149,219,253,179,230,154,-1,1,-1,-1,1,-1,1,-1,-1,1,5
265,159,253,237,176,270,-1,1,-1,-1,1,-1,1,-1,-1,1,5
201,259,229,132,119,261,-1,1,-1,-1,1,-1,1,-1,-1,1,3
140,116,151,196,167,137,-1,-1,1,-1,-1,1,-1,-1,1,1,4
241,155,205,227,227,133,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
127,127,111,133,121,142,-1,-1,1,-1,-1,1,-1,-1,1,1,4
